start_date,age,gender,gender_spec,location,education,ccd01,ccd02,ccd03,ccd04,ccd05,ccd06,ccd07,ccd08,ccd09,ccd10,ccd11,ccd12,ccd13,ccd14,ccd15,ccd16,ccd17,ccd18,trust01,trust02,trust03,trust04,trust05,trust06,trust07,trust08,trust09,trust10,trust11,trust12,trust13,trust14,asc01,asc02,asc03,asc04,asc05,asc06,asc07,asc08,asc09,asc10,asc11,asc12,asc13,asc14,asc15,asc16,asc17,asc18,sdo01,sdo02,sdo03,sdo04,sdo05,sdo06,sdo07,sdo08,lib_cons,cons01,cons02,cons03,cons04,cons05,cons06,cons07,cons08,cons09,cons10,cons11,cons12,cons13,cons14,cons15,feedback
22/08/2018 3:50,36,1,NA,1,5,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,6,6,6,4,2,2,6,6,2,NA,6,6,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,NA
22/08/2018 3:51,26,1,NA,3,5,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,3,2,6,2,6,7,3,6,6,5,5,7,6,5,3,4,2,7,6,6,2,2,4,7,3,6,6,4,5,4,4,5,5,5,5,2,5,5,5,5,4,5,No issues. Some conflict with the vaccine questions but I answered best I could.
22/08/2018 4:35,32,2,NA,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,3,3,1,1,2,3,4,4,4,3,3,3,3,3,3,3,6,1,5,6,4,4,4,3,5,5,4,4,6,4,6,4,1,1,7,7,7,1,7,7,1,4,4,3,5,4,4,4,3,3,4,4,4,2,5,5,NA
22/08/2018 4:36,28,1,NA,7,5,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,3,2,4,3,2,3,2,3,2,3,2,1,4,5,4,4,5,4,5,4,2,4,4,6,4,5,2,4,3,4,4,5,6,4,2,3,6,6,5,1,3,1,1,1,2,1,2,2,1,3,2,2,1,4,NA
22/08/2018 4:39,41,1,NA,9,5,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,3,5,3,4,4,5,4,3,4,4,4,4,4,4,5,3,3,3,5,5,3,3,5,5,5,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,Great survey!
22/08/2018 4:48,59,1,NA,8,5,2,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,3,4,5,4,3,4,5,3,3,6,5,4,3,2,3,4,5,3,3,2,3,5,4,3,3,3,4,5,5,4,3,2,3,4,5,4,3,3,4,1,2,3,4,3,3,2,3,4,2,2,3,2,3,2,4,NA
22/08/2018 4:47,31,1,NA,3,5,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,3,NA,2,3,3,NA,2,3,2,2,3,4,3,4,5,4,3,4,5,4,3,4,5,4,3,2,3,4,5,4,3,5,4,5,4,3,2,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,NA
22/08/2018 4:58,32,2,NA,10,4,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,5,2,6,6,2,6,6,2,2,6,5,5,2,4,4,7,6,6,2,6,6,6,2,6,7,5,5,1,4,2,3,2,1,1,4,4,4,1,4,4,NA
22/08/2018 5:10,34,1,NA,8,6,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,3,4,2,1,2,3,1,2,3,2,6,5,6,7,6,5,4,6,5,7,6,7,6,5,6,7,5,6,5,7,6,5,6,7,5,6,6,4,3,4,5,4,4,5,4,5,4,5,4,3,4,4,nice study
22/08/2018 5:06,20,1,NA,4,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,6,2,7,7,6,2,2,5,5,2,2,2,5,5,5,3,5,5,3,3,4,3,5,5,4,4,2,4,2,2,4,2,4,1,4,4,2,4,4,4,NA
22/08/2018 5:31,27,1,NA,4,5,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,1,7,4,6,7,4,4,1,4,4,4,4,4,4,1,4,4,1,1,7,7,1,1,7,7,4,2,2,2,2,2,1,1,3,3,3,3,2,2,3,5,NA
22/08/2018 5:30,32,1,NA,7,5,2,1,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,3,3,3,3,4,3,3,5,4,3,3,4,4,5,6,5,5,3,3,6,6,4,5,6,5,5,6,4,4,5,6,2,5,6,3,4,5,2,4,5,6,4,3,3,4,4,4,2,3,3,4,4,2,1,3,4,STUDY IS GOOD
22/08/2018 5:32,36,2,NA,2,5,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,6,4,4,3,5,5,4,3,3,5,4,4,3,2,2,5,7,2,2,6,7,2,3,3,2,2,2,2,2,3,1,4,3,2,2,2,3,NA
22/08/2018 5:30,35,2,NA,9,4,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,4,3,3,2,3,3,2,2,3,3,5,2,6,4,2,6,5,2,4,3,5,5,3,3,3,5,2,2,6,6,3,3,6,6,3,4,4,2,4,3,2,2,2,2,2,2,2,2,2,4,Thank you for allowing me to participate.
22/08/2018 5:31,36,1,NA,2,5,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,4,3,3,2,3,3,2,3,1,1,7,3,7,7,6,2,2,6,7,2,1,1,7,2,5,1,1,1,7,7,1,1,7,7,1,4,4,1,4,3,4,4,2,1,5,1,4,1,1,5,NA
22/08/2018 5:30,40,2,NA,9,5,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,3,2,3,3,2,2,4,4,2,2,2,1,7,4,6,7,7,3,2,7,7,2,6,4,7,6,6,3,1,1,7,7,2,1,7,7,2,4,3,1,2,4,3,3,1,1,5,3,3,2,4,5,NA
22/08/2018 6:32,33,2,NA,9,6,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,4,5,6,3,5,3,5,5,5,2,2,7,5,5,2,1,1,6,7,2,2,6,7,2,3,2,1,1,1,3,2,1,1,4,2,2,1,2,4,NA
22/08/2018 6:32,26,1,NA,4,5,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,4,2,1,2,2,1,1,3,2,2,2,3,3,6,3,7,6,6,3,3,6,7,3,1,2,6,5,4,2,1,1,7,6,2,1,6,7,2,2,1,1,1,1,1,1,2,1,4,2,1,NA,2,4,"To my knowledge, climate change is the result of natural forces in conjunction with human activity which has vastly accelerated and changed the natural flow. The climate of Earth is constantly in change, but the regulatory factors are dependent upon other forces of which we have manipulated."
22/08/2018 6:34,38,1,NA,9,4,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,3,2,3,3,4,2,3,3,4,2,2,4,4,4,4,5,3,6,2,5,4,2,4,5,2,4,4,4,4,4,2,1,6,6,4,2,6,7,3,2,3,2,2,2,3,3,4,2,3,3,4,4,4,4,n/a
22/08/2018 6:34,37,2,NA,7,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,4,4,4,3,6,4,5,4,5,7,6,2,4,6,4,4,5,2,1,7,4,1,1,6,7,2,3,1,1,1,1,1,1,1,1,3,2,1,1,1,5,Thanks for the opportunity!
22/08/2018 6:34,64,2,NA,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,3,3,3,3,2,4,2,2,2,2,2,2,2,4,3,4,5,4,4,3,5,5,3,4,4,4,4,5,5,5,4,3,3,5,5,5,3,5,5,5,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,"I have always believed in vaccines. I do believe there is climate change because I remember when I was young, we had four seasons. Not anymore."
22/08/2018 7:59,30,1,NA,2,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,3,2,2,1,1,2,6,2,2,1,2,2,1,1,1,7,7,1,1,7,7,1,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,Thank you! Interesting study. I appreciate the opportunity to participate in your research.
